ID,component,defect
699705d9-17b4-482c-b284-56029510c082,defect,Corrosion-Heavy
699705d9-17b4-482c-b284-56029510c082,component,Channel Bracket-Bolt
13cca6da-ca31-4509-ac38-d1ad1f6e297c,defect,Corrosion-Heavy
13cca6da-ca31-4509-ac38-d1ad1f6e297c,component,Channel Bracket-Bolt
4130c26a-5096-442c-b328-9586ab10e9ee,defect,Corrosion-Heavy
4130c26a-5096-442c-b328-9586ab10e9ee,component,Channel Bracket-Bolt
14711c59-de97-4b03-95e6-745c68752df2,defect,Corrosion-Heavy
14711c59-de97-4b03-95e6-745c68752df2,component,Channel Bracket-Bolt
6c4b618c-5e61-4d98-9ff2-17db0e156a47,defect,Corrosion-Heavy
6c4b618c-5e61-4d98-9ff2-17db0e156a47,component,Channel Bracket-Bolt
38258960-375e-4e16-a0c7-d24ced180ffc,defect,Corrosion-Heavy
38258960-375e-4e16-a0c7-d24ced180ffc,component,Channel Bracket-Bolt
9aecae11-91de-423d-8a19-0c3409c72509,defect,Corrosion-Heavy
9aecae11-91de-423d-8a19-0c3409c72509,component,Channel Bracket-Bolt
5501adc0-86a7-4dde-94cf-de5fdf7ecbd3,defect,Corrosion-Heavy
5501adc0-86a7-4dde-94cf-de5fdf7ecbd3,component,Channel Bracket-Bolt
bade3fef-bda3-4c02-9c2a-a0388d214c6b,defect,Corrosion-Heavy
bade3fef-bda3-4c02-9c2a-a0388d214c6b,component,Channel Bracket-Bolt
bbe322f2-a5e5-48a1-83fd-a640d809c61c,defect,Corrosion-Heavy
bbe322f2-a5e5-48a1-83fd-a640d809c61c,component,Channel Bracket-Bolt
8c8070d0-9ed4-4ca8-85f6-eab0953a11c8,defect,Corrosion-Heavy
8c8070d0-9ed4-4ca8-85f6-eab0953a11c8,component,Channel Bracket-Bolt
a2487185-90f8-4a29-8515-2c831d79021b,defect,Corrosion-Heavy
a2487185-90f8-4a29-8515-2c831d79021b,component,Channel Bracket-Bolt
879e381a-27ae-4e14-bdc3-748ea3f11f1e,defect,Corrosion-Heavy
879e381a-27ae-4e14-bdc3-748ea3f11f1e,component,Channel Bracket-Bolt
2bc8a569-7846-468c-a8ec-f6f1d06cb0f5,defect,Corrosion-Heavy
2bc8a569-7846-468c-a8ec-f6f1d06cb0f5,component,Channel Bracket-Bolt
352ec64c-7946-441d-8ecd-70b7675991c3,defect,Corrosion-Heavy
352ec64c-7946-441d-8ecd-70b7675991c3,component,Channel Bracket-Bolt
f3101b5f-417a-4003-8751-3ea45124ccdf,defect,Corrosion-Heavy
f3101b5f-417a-4003-8751-3ea45124ccdf,component,Channel Bracket-Bolt
981e88ee-fe34-40b5-b40c-3d38a2309f69,defect,Corrosion-Heavy
981e88ee-fe34-40b5-b40c-3d38a2309f69,component,Channel Bracket-Bolt
0e3a6a32-a0be-48c1-9b82-b585bd9e4807,defect,Corrosion-Heavy
0e3a6a32-a0be-48c1-9b82-b585bd9e4807,component,Channel Bracket-Bolt
de746a5b-44bf-4a86-9983-0db113cafc69,defect,Corrosion-Heavy
de746a5b-44bf-4a86-9983-0db113cafc69,component,Channel Bracket-Bolt
b4d7e17d-7fc6-4087-840f-d0601f373f51,defect,Corrosion-Heavy
b4d7e17d-7fc6-4087-840f-d0601f373f51,component,Channel Bracket-Bolt
027903ef-920d-4aec-b460-e5980c9086d4,defect,Corrosion-Heavy
027903ef-920d-4aec-b460-e5980c9086d4,component,Channel Bracket-Bolt
0863e833-afe0-4f72-bc28-40ba81ee597e,defect,Corrosion-Surface
0863e833-afe0-4f72-bc28-40ba81ee597e,component,Channel Bracket-Bolt
984f02ee-2a1c-4ff8-890e-c8700b04a257,defect,Corrosion-Surface
984f02ee-2a1c-4ff8-890e-c8700b04a257,component,Channel Bracket-Bolt
c6c08784-c544-4404-a992-b7782a35af75,defect,Corrosion-Surface
c6c08784-c544-4404-a992-b7782a35af75,component,Channel Bracket-Bolt
836df61f-90b6-4888-83f0-a0f5d00e75b6,defect,Corrosion-Surface
836df61f-90b6-4888-83f0-a0f5d00e75b6,component,Channel Bracket-Bolt
178cf53a-ceca-43db-99fc-6cc2ad790e64,defect,Corrosion-Surface
178cf53a-ceca-43db-99fc-6cc2ad790e64,component,Channel Bracket-Bolt
b8d17aa8-3508-49c3-830e-b1a88ef222a5,defect,Corrosion-Surface
b8d17aa8-3508-49c3-830e-b1a88ef222a5,component,Channel Bracket-Bolt
eac17cae-1675-46a2-8f1f-a8f8c79020e3,defect,Corrosion-Surface
eac17cae-1675-46a2-8f1f-a8f8c79020e3,component,Channel Bracket-Bolt
6ca51f3f-74b2-4c3c-9d0b-e15925863a6d,defect,Corrosion-Surface
6ca51f3f-74b2-4c3c-9d0b-e15925863a6d,component,Channel Bracket-Bolt
d4d5e6a6-fd61-4430-9e71-b19cc244e45c,defect,Corrosion-Surface
d4d5e6a6-fd61-4430-9e71-b19cc244e45c,component,Channel Bracket-Bolt
a9156d30-d905-47e5-9f4f-631d85f49610,defect,Corrosion-Surface
a9156d30-d905-47e5-9f4f-631d85f49610,component,Channel Bracket-Bolt
acabec2c-c5e3-440e-a669-2daeb088d41a,defect,Corrosion-Surface
acabec2c-c5e3-440e-a669-2daeb088d41a,component,Channel Bracket-Bolt
9e5ddd81-272d-4f00-a7e3-0f62ae94eba0,defect,Corrosion-Surface
9e5ddd81-272d-4f00-a7e3-0f62ae94eba0,component,Channel Bracket-Bolt
5bd93695-851e-409b-acb7-1bc2c103db87,defect,Corrosion-Surface
5bd93695-851e-409b-acb7-1bc2c103db87,component,Channel Bracket-Bolt
44c472bb-d81b-4ff5-825e-c639f448fc7f,defect,Corrosion-Surface
44c472bb-d81b-4ff5-825e-c639f448fc7f,component,Channel Bracket-Bolt
82b81e2a-313b-4374-a51a-3dc30e2cdb86,defect,Corrosion-Surface
82b81e2a-313b-4374-a51a-3dc30e2cdb86,component,Channel Bracket-Bolt
523c7b7a-262c-46e7-a35f-cf63f15976cd,defect,Corrosion-Surface
523c7b7a-262c-46e7-a35f-cf63f15976cd,component,Channel Bracket-Bolt
34c37c2a-d332-4b03-92dd-a7b60ae4aa00,defect,Corrosion-Surface
34c37c2a-d332-4b03-92dd-a7b60ae4aa00,component,Channel Bracket-Bolt
5892d739-9889-4d89-aa52-8a0a96b48c7f,defect,Corrosion-Surface
5892d739-9889-4d89-aa52-8a0a96b48c7f,component,Channel Bracket-Bolt
458f1a4e-c25b-46d5-a87c-00719eb00fee,defect,Corrosion-Surface
458f1a4e-c25b-46d5-a87c-00719eb00fee,component,Channel Bracket-Bolt
0ca1afd0-ba29-4773-814c-78c4003bda4f,defect,Corrosion-Surface
0ca1afd0-ba29-4773-814c-78c4003bda4f,component,Channel Bracket-Bolt
2083d474-cffe-480b-a24e-b4ba8bd04e30,defect,Corrosion-Surface
2083d474-cffe-480b-a24e-b4ba8bd04e30,component,Channel Bracket-Bolt
96056373-70fc-4a09-819d-50f21dbeb439,defect,Corrosion-Surface
96056373-70fc-4a09-819d-50f21dbeb439,component,Channel Bracket-Bolt
3f7435d6-3ed4-4377-ac15-6840a579f59c,defect,Corrosion-Surface
3f7435d6-3ed4-4377-ac15-6840a579f59c,component,Channel Bracket-Bolt
7142b810-3aec-4df9-9292-c719e4217c32,defect,Corrosion-Surface
7142b810-3aec-4df9-9292-c719e4217c32,component,Channel Bracket-Bolt
934e69ca-9979-4347-aee3-1e04e27b9747,defect,Corrosion-Surface
934e69ca-9979-4347-aee3-1e04e27b9747,component,Channel Bracket-Bolt
33c14c55-db1c-48ba-af99-661a1e65d785,defect,Corrosion-Surface
33c14c55-db1c-48ba-af99-661a1e65d785,component,Channel Bracket-Bolt
5b3bdd3b-fd1d-42cf-9717-7b60176e36ac,defect,Corrosion-Surface
5b3bdd3b-fd1d-42cf-9717-7b60176e36ac,component,Channel Bracket-Bolt
21ddeb89-b9b0-44ed-a679-f4d3a5bada7a,defect,Corrosion-Surface
21ddeb89-b9b0-44ed-a679-f4d3a5bada7a,component,Channel Bracket-Bolt
77901ef9-8bc4-49a4-9c2f-0156263a52e8,defect,Corrosion-Surface
77901ef9-8bc4-49a4-9c2f-0156263a52e8,component,Channel Bracket-Bolt
6ba267e8-06ec-4109-b7cf-ca4ffe31dbb8,defect,Corrosion-Surface
6ba267e8-06ec-4109-b7cf-ca4ffe31dbb8,component,Channel Bracket-Bolt
d9717fcc-fb24-4462-a912-3c38dc181916,defect,Corrosion-Surface
d9717fcc-fb24-4462-a912-3c38dc181916,component,Channel Bracket-Bolt
205b0cbf-1059-4664-9c6a-8b262e5394ef,defect,Corrosion-Surface
205b0cbf-1059-4664-9c6a-8b262e5394ef,component,Channel Bracket-Bolt
ad027e22-e547-4c99-ac2c-90aa32de5f40,defect,Corrosion-Surface
ad027e22-e547-4c99-ac2c-90aa32de5f40,component,Channel Bracket-Bolt
8b4ddf7c-51cf-41e6-bbef-4f7b7ac12d0b,defect,Corrosion-Surface
8b4ddf7c-51cf-41e6-bbef-4f7b7ac12d0b,component,Channel Bracket-Bolt
a169ba72-c623-4d58-bb12-a810837f6888,defect,Corrosion-Surface
a169ba72-c623-4d58-bb12-a810837f6888,component,Channel Bracket-Bolt
127d324c-6e88-4cb5-8ebb-d4c27d23081b,defect,Corrosion-Surface
127d324c-6e88-4cb5-8ebb-d4c27d23081b,component,Channel Bracket-Bolt
e9362b6a-7900-4334-9003-e1429ff2386b,defect,Corrosion-Surface
e9362b6a-7900-4334-9003-e1429ff2386b,component,Channel Bracket-Bolt
4dcfd7a8-1a06-4a75-9477-2994d95cb8ef,defect,Corrosion-Surface
4dcfd7a8-1a06-4a75-9477-2994d95cb8ef,component,Channel Bracket-Bolt
d2b4056e-5c80-4c58-915e-70cac21917ef,defect,Corrosion-Surface
d2b4056e-5c80-4c58-915e-70cac21917ef,component,Channel Bracket-Bolt
6f6d8331-bf9d-4057-b972-2340421e774d,defect,Corrosion-Surface
6f6d8331-bf9d-4057-b972-2340421e774d,component,Channel Bracket-Bolt
106ee7db-562f-4b7a-9f65-d5d550946e5d,defect,Corrosion-Surface
106ee7db-562f-4b7a-9f65-d5d550946e5d,component,Channel Bracket-Bolt
6f73bb85-8e0e-478b-ba35-5a1d57d16b41,defect,Corrosion-Surface
6f73bb85-8e0e-478b-ba35-5a1d57d16b41,component,Channel Bracket-Bolt
770bfb51-114a-411a-91d8-c4c9e2ecbd4a,defect,Corrosion-Surface
770bfb51-114a-411a-91d8-c4c9e2ecbd4a,component,Channel Bracket-Bolt
b06a6995-38d4-4094-b41a-b1c3b3ef47e1,defect,Corrosion-Surface
b06a6995-38d4-4094-b41a-b1c3b3ef47e1,component,Channel Bracket-Bolt
4c49c77a-858b-4b84-927f-7ee33cba7807,defect,Corrosion-Surface
4c49c77a-858b-4b84-927f-7ee33cba7807,component,Channel Bracket-Bolt
fe5256d0-faaa-4608-8ffc-a97c373322c1,defect,Corrosion-Surface
fe5256d0-faaa-4608-8ffc-a97c373322c1,component,Channel Bracket-Bolt
512dbf06-62a2-459e-b3c2-f695ef37ab84,defect,Corrosion-Surface
512dbf06-62a2-459e-b3c2-f695ef37ab84,component,Channel Bracket-Bolt
d391a3b3-ced9-4a1d-8a68-28e2a707832b,defect,Corrosion-Surface
d391a3b3-ced9-4a1d-8a68-28e2a707832b,component,Channel Bracket-Bolt
33f82413-3b41-48de-9e6a-d18132692188,defect,Corrosion-Surface
33f82413-3b41-48de-9e6a-d18132692188,component,Channel Bracket-Bolt
d89bc050-6530-4232-9137-da6a7fdd02d8,defect,Corrosion-Surface
d89bc050-6530-4232-9137-da6a7fdd02d8,component,Channel Bracket-Bolt
de6e9305-db1f-47e9-a487-62058c6c89a2,defect,Corrosion-Surface
de6e9305-db1f-47e9-a487-62058c6c89a2,component,Channel Bracket-Bolt
1a67b3eb-263d-4684-93e5-08951b3771bb,defect,Corrosion-Surface
1a67b3eb-263d-4684-93e5-08951b3771bb,component,Channel Bracket-Bolt
a666dbcf-94f1-4ad8-a9d3-777604b30317,defect,Corrosion-Surface
a666dbcf-94f1-4ad8-a9d3-777604b30317,component,Channel Bracket-Bolt
40611876-57ee-40a5-8edd-79a2fa034e1b,defect,Corrosion-Surface
40611876-57ee-40a5-8edd-79a2fa034e1b,component,Channel Bracket-Bolt
afde44f9-05ff-4d50-9a06-ef478f70d92d,defect,Corrosion-Surface
afde44f9-05ff-4d50-9a06-ef478f70d92d,component,Channel Bracket-Bolt
03a97322-4971-41ad-85a0-81da3eb66b3c,defect,Corrosion-Surface
03a97322-4971-41ad-85a0-81da3eb66b3c,component,Channel Bracket-Bolt
5c8b26c5-9799-41c7-a6b6-9d6d6245328f,defect,Corrosion-Surface
5c8b26c5-9799-41c7-a6b6-9d6d6245328f,component,Channel Bracket-Bolt
6584974a-639c-4fea-abd5-0cf43e238304,defect,Corrosion-Surface
6584974a-639c-4fea-abd5-0cf43e238304,component,Channel Bracket-Bolt
44771b59-7f54-4111-b860-eb6f9c2596a3,defect,Corrosion-Surface
44771b59-7f54-4111-b860-eb6f9c2596a3,component,Channel Bracket-Bolt
1af0e007-1da5-4882-ad8b-b034dbea6189,defect,Corrosion-Surface
1af0e007-1da5-4882-ad8b-b034dbea6189,component,Channel Bracket-Bolt
de7fa56b-50f1-4e96-bed1-bd6bfa256bc9,defect,Corrosion-Surface
de7fa56b-50f1-4e96-bed1-bd6bfa256bc9,component,Channel Bracket-Bolt
6c65c00a-b857-4969-8c91-4cd99964f6f2,defect,Corrosion-Surface
6c65c00a-b857-4969-8c91-4cd99964f6f2,component,Channel Bracket-Bolt
78095e82-5084-46fb-93a3-26ca89045c25,defect,Corrosion-Surface
78095e82-5084-46fb-93a3-26ca89045c25,component,Channel Bracket-Bolt
3b501969-13bb-423d-bd4a-654d9fd303e3,defect,Corrosion-Surface
3b501969-13bb-423d-bd4a-654d9fd303e3,component,Channel Bracket-Bolt
995680bb-5726-4cfa-923b-c7c0085c24f9,defect,Corrosion-Surface
995680bb-5726-4cfa-923b-c7c0085c24f9,component,Channel Bracket-Bolt
2cbdf808-ee85-4d40-957b-55b18a597c58,defect,Corrosion-Surface
2cbdf808-ee85-4d40-957b-55b18a597c58,component,Channel Bracket-Bolt
0b6e3fb3-950f-4337-a70d-ed0b2ea3b3f3,defect,Corrosion-Surface
0b6e3fb3-950f-4337-a70d-ed0b2ea3b3f3,component,Channel Bracket-Bolt
c2a15d9a-b4c7-4470-871f-5d6f4bdf38cf,defect,Corrosion-Surface
c2a15d9a-b4c7-4470-871f-5d6f4bdf38cf,component,Channel Bracket-Bolt
7d5fa0cc-27b8-4b6a-b5ac-81972e085f1a,defect,Corrosion-Surface
7d5fa0cc-27b8-4b6a-b5ac-81972e085f1a,component,Channel Bracket-Bolt
9d452316-468e-4a71-9dc7-984642187317,defect,Corrosion-Surface
9d452316-468e-4a71-9dc7-984642187317,component,Channel Bracket-Bolt
93b93b28-e8c3-495e-8fa8-4642ea7b914e,defect,Corrosion-Surface
93b93b28-e8c3-495e-8fa8-4642ea7b914e,component,Channel Bracket-Bolt
702510d3-83fa-4d03-ba6e-44c025c1e9e5,defect,Corrosion-Surface
702510d3-83fa-4d03-ba6e-44c025c1e9e5,component,Channel Bracket-Bolt
48a68b6c-077e-437c-928c-465e719e76b7,defect,Corrosion-Surface
48a68b6c-077e-437c-928c-465e719e76b7,component,Channel Bracket-Bolt
6f954e89-cd35-4281-bedc-d883f69ce055,defect,Corrosion-Surface
6f954e89-cd35-4281-bedc-d883f69ce055,component,Channel Bracket-Bolt
9c190259-7198-4ffd-99cf-c94dc1592316,defect,Corrosion-Surface
9c190259-7198-4ffd-99cf-c94dc1592316,component,Channel Bracket-Bolt
78b89563-2e13-4b08-ac59-eb2f40043710,defect,Corrosion-Surface
78b89563-2e13-4b08-ac59-eb2f40043710,component,Channel Bracket-Bolt
bbc84ebe-a098-4f63-904a-3e014fbd66ec,defect,Corrosion-Surface
bbc84ebe-a098-4f63-904a-3e014fbd66ec,component,Channel Bracket-Bolt
7a919c6f-787c-4535-a8ff-6ca2be2d056f,defect,Corrosion-Surface
7a919c6f-787c-4535-a8ff-6ca2be2d056f,component,Channel Bracket-Bolt
73c7acbd-715f-4989-b061-03f83ab56451,defect,Corrosion-Surface
73c7acbd-715f-4989-b061-03f83ab56451,component,Channel Bracket-Bolt
9504e466-fa9a-47fa-947b-6462dd6f4119,defect,Corrosion-Surface
9504e466-fa9a-47fa-947b-6462dd6f4119,component,Channel Bracket-Bolt
39e6754e-0abb-498a-973c-3051fa529d58,defect,Corrosion-Surface
39e6754e-0abb-498a-973c-3051fa529d58,component,Channel Bracket-Bolt
ef98b4c1-5ec5-4ef5-8e0e-c5e861e3d500,defect,Corrosion-Surface
ef98b4c1-5ec5-4ef5-8e0e-c5e861e3d500,component,Channel Bracket-Bolt
3192c430-2ea4-4ba0-b07e-27228a8ddc7a,defect,Corrosion-Surface
3192c430-2ea4-4ba0-b07e-27228a8ddc7a,component,Channel Bracket-Bolt
8992c7ce-c1df-4fb7-bf75-928392b286e4,defect,Corrosion-Surface
8992c7ce-c1df-4fb7-bf75-928392b286e4,component,Channel Bracket-Bolt
8be0fa1f-691a-4bf3-808e-3a519d9186a6,defect,Corrosion-Surface
8be0fa1f-691a-4bf3-808e-3a519d9186a6,component,Channel Bracket-Bolt
d5c98cdb-73ff-463d-ba8f-c76a3908114b,defect,Corrosion-Surface
d5c98cdb-73ff-463d-ba8f-c76a3908114b,component,Channel Bracket-Bolt
9e120fac-26b3-4459-aaa5-868e3924289f,defect,Corrosion-Surface
9e120fac-26b3-4459-aaa5-868e3924289f,component,Channel Bracket-Bolt
f405d986-a2cc-4b52-9931-5a9d177a5b8e,defect,Corrosion-Surface
f405d986-a2cc-4b52-9931-5a9d177a5b8e,component,Channel Bracket-Bolt
438241ce-6b97-47ce-9a53-00130a009ded,defect,Corrosion-Surface
438241ce-6b97-47ce-9a53-00130a009ded,component,Channel Bracket-Bolt
7666fdb9-e651-4db1-a35d-18d4bc78c9f6,defect,Corrosion-Surface
7666fdb9-e651-4db1-a35d-18d4bc78c9f6,component,Channel Bracket-Bolt
e9187985-aad4-4aa6-9da1-80f14fd33ca0,defect,Corrosion-Surface
e9187985-aad4-4aa6-9da1-80f14fd33ca0,component,Channel Bracket-Bolt
ad77c5a3-d77d-4b83-980f-ec93bdf8fbf8,defect,Corrosion-Surface
ad77c5a3-d77d-4b83-980f-ec93bdf8fbf8,component,Channel Bracket-Bolt
fba76c48-3af7-44c9-92c4-7fd6b120e2d6,defect,Corrosion-Surface
fba76c48-3af7-44c9-92c4-7fd6b120e2d6,component,Channel Bracket-Bolt
5e4f6d73-1193-4f47-bbc8-bd53e850933e,defect,Corrosion-Surface
5e4f6d73-1193-4f47-bbc8-bd53e850933e,component,Channel Bracket-Bolt
5226ca41-51a0-4ea6-9e82-1c3f5c31d60b,defect,Corrosion-Surface
5226ca41-51a0-4ea6-9e82-1c3f5c31d60b,component,Channel Bracket-Bolt
4d79f1c3-51cf-41dc-a924-c27702744c26,defect,Corrosion-Surface
4d79f1c3-51cf-41dc-a924-c27702744c26,component,Channel Bracket-Bolt
5dfb6bcf-e9e4-420e-a0fc-1a2835dcb5b7,defect,Corrosion-Surface
5dfb6bcf-e9e4-420e-a0fc-1a2835dcb5b7,component,Channel Bracket-Bolt
fe53d948-c2a8-4824-8a14-9a0ad5941e8b,defect,Corrosion-Surface
fe53d948-c2a8-4824-8a14-9a0ad5941e8b,component,Channel Bracket-Bolt
2954673d-eace-4c41-b136-1c781c923284,defect,Corrosion-Surface
2954673d-eace-4c41-b136-1c781c923284,component,Channel Bracket-Bolt
12116eb4-4e5d-4c91-aacc-60ed34d78bfc,defect,Corrosion-Surface
12116eb4-4e5d-4c91-aacc-60ed34d78bfc,component,Channel Bracket-Bolt
d93e3b20-c89b-4aca-aeb9-76463c173138,defect,Corrosion-Surface
d93e3b20-c89b-4aca-aeb9-76463c173138,component,Channel Bracket-Bolt
9b15bc25-7bfe-4430-96d8-9b510c46e688,defect,Corrosion-Surface
9b15bc25-7bfe-4430-96d8-9b510c46e688,component,Channel Bracket-Bolt
a0148cca-cfc1-4a78-906a-72a1cdc26abd,defect,Corrosion-Surface
a0148cca-cfc1-4a78-906a-72a1cdc26abd,component,Channel Bracket-Bolt
0d5d247e-8862-4665-bf6e-7c310600d939,defect,Corrosion-Surface
0d5d247e-8862-4665-bf6e-7c310600d939,component,Channel Bracket-Bolt
a6b83df2-204f-4ebc-a007-b0563c5ce166,defect,Corrosion-Surface
a6b83df2-204f-4ebc-a007-b0563c5ce166,component,Channel Bracket-Bolt
e30f430e-49d4-43e9-bbed-e9e22dd8789f,defect,Corrosion-Surface
e30f430e-49d4-43e9-bbed-e9e22dd8789f,component,Channel Bracket-Bolt
e85b4097-43e3-4a98-ba41-02a748cf3395,defect,Corrosion-Surface
e85b4097-43e3-4a98-ba41-02a748cf3395,component,Channel Bracket-Bolt
f181b647-9b47-4326-95fe-0ee1edb0ee22,defect,Corrosion-Surface
f181b647-9b47-4326-95fe-0ee1edb0ee22,component,Channel Bracket-Bolt
c657b8e5-9da7-4646-9859-0838944589e9,defect,Corrosion-Surface
c657b8e5-9da7-4646-9859-0838944589e9,component,Channel Bracket-Bolt
866d1659-ec8e-438b-b150-fa5f4bdd99d5,defect,Corrosion-Surface
866d1659-ec8e-438b-b150-fa5f4bdd99d5,component,Channel Bracket-Bolt
d9b2b8cb-3226-41d9-b6eb-9fe71bdfab87,defect,Corrosion-Surface
d9b2b8cb-3226-41d9-b6eb-9fe71bdfab87,component,Channel Bracket-Bolt
55605167-5390-41b2-bac6-9662e99e62ef,defect,Corrosion-Surface
55605167-5390-41b2-bac6-9662e99e62ef,component,Channel Bracket-Bolt
a9760156-a3ac-475a-bcb4-2f69cff9c234,defect,Corrosion-Surface
a9760156-a3ac-475a-bcb4-2f69cff9c234,component,Channel Bracket-Bolt
017784cb-c2e9-4a23-88eb-3357c71c69c8,defect,Corrosion-Surface
017784cb-c2e9-4a23-88eb-3357c71c69c8,component,Channel Bracket-Bolt
72fe3241-02c5-476b-a59d-37775673b1d0,defect,Corrosion-Surface
72fe3241-02c5-476b-a59d-37775673b1d0,component,Channel Bracket-Bolt
869fc4e1-97a5-4577-8642-2d3da86c3eeb,defect,Corrosion-Surface
869fc4e1-97a5-4577-8642-2d3da86c3eeb,component,Channel Bracket-Bolt
5b4000bd-77d7-4155-a99f-99e23bb6b04e,defect,Corrosion-Surface
5b4000bd-77d7-4155-a99f-99e23bb6b04e,component,Channel Bracket-Bolt
53e4a215-f407-476d-817f-5382b5381cee,defect,Corrosion-Surface
53e4a215-f407-476d-817f-5382b5381cee,component,Channel Bracket-Bolt
d2b9310a-1a54-45d4-af3d-f5def18fd269,defect,Corrosion-Surface
d2b9310a-1a54-45d4-af3d-f5def18fd269,component,Channel Bracket-Bolt
927aec69-cff1-4479-a4aa-24d9e68929fc,defect,Corrosion-Surface
927aec69-cff1-4479-a4aa-24d9e68929fc,component,Channel Bracket-Bolt
d33c8e56-0bf6-457e-87cf-9529dfde94c3,defect,Corrosion-Surface
d33c8e56-0bf6-457e-87cf-9529dfde94c3,component,Channel Bracket-Bolt
c5c48ac4-22ef-44bc-bd47-0cdb4aecb652,defect,Corrosion-Surface
c5c48ac4-22ef-44bc-bd47-0cdb4aecb652,component,Channel Bracket-Bolt
40d37f11-8c3b-4eb8-b466-35609b2936fb,defect,Corrosion-Surface
40d37f11-8c3b-4eb8-b466-35609b2936fb,component,Channel Bracket-Bolt
b3eaab78-a251-410d-b1e2-8613768d3cd9,defect,Corrosion-Surface
b3eaab78-a251-410d-b1e2-8613768d3cd9,component,Channel Bracket-Bolt
3194f536-13f5-44df-96ab-90e650c0ec22,defect,Corrosion-Surface
3194f536-13f5-44df-96ab-90e650c0ec22,component,Channel Bracket-Bolt
b15e2a19-f4bc-4791-be18-62a7ee9d6bc1,defect,Corrosion-Surface
b15e2a19-f4bc-4791-be18-62a7ee9d6bc1,component,Channel Bracket-Bolt
3549c27e-9ba8-473b-9e78-ab4edf020211,defect,Corrosion-Surface
3549c27e-9ba8-473b-9e78-ab4edf020211,component,Channel Bracket-Bolt
a91f1f06-6293-4d32-9ce6-416078cc37d7,defect,Corrosion-Surface
a91f1f06-6293-4d32-9ce6-416078cc37d7,component,Channel Bracket-Bolt
7f9137aa-415c-48f8-82c4-e0ba641bc03a,defect,Corrosion-Surface
7f9137aa-415c-48f8-82c4-e0ba641bc03a,component,Channel Bracket-Bolt
aba5a43f-6b0d-4adc-ad05-7c97effe8289,defect,Corrosion-Surface
aba5a43f-6b0d-4adc-ad05-7c97effe8289,component,Channel Bracket-Bolt
acc66b7d-0c94-4d60-83a2-5ddc1ed627a0,defect,Corrosion-Surface
acc66b7d-0c94-4d60-83a2-5ddc1ed627a0,component,Channel Bracket-Bolt
af29b490-ee80-42c2-8ae8-7fee67f837e7,defect,Corrosion-Surface
af29b490-ee80-42c2-8ae8-7fee67f837e7,component,Channel Bracket-Bolt
fc0ef008-53fe-4d4b-ab67-e82e08ad8c88,defect,Corrosion-Surface
fc0ef008-53fe-4d4b-ab67-e82e08ad8c88,component,Channel Bracket-Bolt
5d01e366-5527-4c6a-844a-9afea15604bb,defect,Corrosion-Surface
5d01e366-5527-4c6a-844a-9afea15604bb,component,Channel Bracket-Bolt
fc643df2-d2fa-470a-a328-2fdcff321335,defect,Corrosion-Surface
fc643df2-d2fa-470a-a328-2fdcff321335,component,Channel Bracket-Bolt
4ae5e3b1-4b5d-4766-bf54-22b889d1d999,defect,Corrosion-Surface
4ae5e3b1-4b5d-4766-bf54-22b889d1d999,component,Channel Bracket-Bolt
b33bcd08-dffe-436f-a6a2-f27efee86bd0,defect,Corrosion-Surface
b33bcd08-dffe-436f-a6a2-f27efee86bd0,component,Channel Bracket-Bolt
708572c3-b756-4202-bb8b-22d81e363164,defect,Corrosion-Surface
708572c3-b756-4202-bb8b-22d81e363164,component,Channel Bracket-Bolt
10664822-3edf-44eb-9f78-4650668672bc,defect,Corrosion-Surface
10664822-3edf-44eb-9f78-4650668672bc,component,Channel Bracket-Bolt
a5e169a8-e4a8-4bc3-952e-a5eac5f45596,defect,Corrosion-Surface
a5e169a8-e4a8-4bc3-952e-a5eac5f45596,component,Channel Bracket-Bolt
99484808-f670-43b0-b60b-e9c94368e2a2,defect,Corrosion-Surface
99484808-f670-43b0-b60b-e9c94368e2a2,component,Channel Bracket-Bolt
324f1c61-782d-4f87-b541-d772057f6c36,defect,Corrosion-Surface
324f1c61-782d-4f87-b541-d772057f6c36,component,Channel Bracket-Bolt
e01eead3-e47f-41ad-9f06-3e98c95c614b,defect,Corrosion-Surface
e01eead3-e47f-41ad-9f06-3e98c95c614b,component,Channel Bracket-Bolt
94311554-e09c-4b69-b399-6b59a6ae41cc,defect,Corrosion-Surface
94311554-e09c-4b69-b399-6b59a6ae41cc,component,Channel Bracket-Bolt
e9b9d867-3e86-434b-a289-13e2835fae03,defect,Corrosion-Surface
e9b9d867-3e86-434b-a289-13e2835fae03,component,Channel Bracket-Bolt
e2ff24a2-0e9e-40fe-b355-e9a5478bd2d4,defect,Corrosion-Surface
e2ff24a2-0e9e-40fe-b355-e9a5478bd2d4,component,Channel Bracket-Bolt
4b20c6c3-66b8-496b-b891-af24c547b9d1,defect,Corrosion-Surface
4b20c6c3-66b8-496b-b891-af24c547b9d1,component,Channel Bracket-Bolt
86e6d1fe-ebd1-4e24-a8c0-486cb496b7f6,defect,Corrosion-Surface
86e6d1fe-ebd1-4e24-a8c0-486cb496b7f6,component,Channel Bracket-Bolt
a9bab6cb-4730-4fa9-8234-199eba8b2979,defect,Corrosion-Surface
a9bab6cb-4730-4fa9-8234-199eba8b2979,component,Channel Bracket-Bolt
